DISPLAY NAME	CLASS NAME	CARGO BUCKET	SPAWN COMMAND
Gorka-R (KLMK Green / Winter Green)	UK3CB_CHD_W_B_U_CombatSmock_02	ITEM	addItemCargoGlobal
Gorka-R (KLMK Winter Green / Green)	UK3CB_CHD_W_B_U_CombatSmock_03	ITEM	addItemCargoGlobal
Gorka-R (KLMK Winter Green / Grey Underbrush)	UK3CB_CHD_W_B_U_CombatSmock_04	ITEM	addItemCargoGlobal
Gorka-R (Grey Underbrush / KLMK Winter Green)	UK3CB_CHD_W_B_U_CombatSmock_05	ITEM	addItemCargoGlobal
Gorka-R (Blue Underbrush / KLMK Winter Green)	UK3CB_CHD_W_B_U_CombatSmock_06	ITEM	addItemCargoGlobal
Gorka-R (KLMK Winter Grey)	UK3CB_CHD_W_B_U_CombatSmock_07	ITEM	addItemCargoGlobal
Gorka-R (KLMK Winter Grey / Winter Green)	UK3CB_CHD_W_B_U_CombatSmock_08	ITEM	addItemCargoGlobal
Gorka-R (KLMK Winter Green / Winter Grey)	UK3CB_CHD_W_B_U_CombatSmock_09	ITEM	addItemCargoGlobal
Gorka-R (KLMK Winter Grey / Green)	UK3CB_CHD_W_B_U_CombatSmock_10	ITEM	addItemCargoGlobal
Gorka-R (KLMK Green / Winter Grey)	UK3CB_CHD_W_B_U_CombatSmock_11	ITEM	addItemCargoGlobal
Gorka-R (KLMK Winter Grey / Woodland)	UK3CB_CHD_W_B_U_CombatSmock_12	ITEM	addItemCargoGlobal
Gorka-R (KLMK Winter Green / Woodland)	UK3CB_CHD_W_B_U_CombatSmock_13	ITEM	addItemCargoGlobal
Gorka-R (Digital Winter Pattern)	UK3CB_CHD_W_B_U_CombatSmock_14	ITEM	addItemCargoGlobal
Gorka-R (Digital Winter Pattern / KLMK Winter Grey)	UK3CB_CHD_W_B_U_CombatSmock_15	ITEM	addItemCargoGlobal
Gorka-R (Digital Winter Pattern / KLMK Winter Green)	UK3CB_CHD_W_B_U_CombatSmock_16	ITEM	addItemCargoGlobal
Gorka-R (KLMK Winter Green / Digital Winter Pattern)	UK3CB_CHD_W_B_U_CombatSmock_17	ITEM	addItemCargoGlobal
Gorka-R (KLMK Winter Grey / Digital Winter Pattern)	UK3CB_CHD_W_B_U_CombatSmock_18	ITEM	addItemCargoGlobal
Gorka 1 (KLMK Winter Green)	UK3CB_CHD_W_B_U_CombatSmock_19	ITEM	addItemCargoGlobal
Gorka 1 (Sneg)	UK3CB_CHD_W_B_U_CombatSmock_20	ITEM	addItemCargoGlobal
Half Ghillie Suit [CHD] (KLMK Winter Grey)	UK3CB_CHD_W_B_U_Sniper_Uniform_01_Ghillie_Top_01	ITEM	addItemCargoGlobal
Half Ghillie Suit [CHD] (KLMK Winter Green)	UK3CB_CHD_W_B_U_Sniper_Uniform_01_Ghillie_Top_02	ITEM	addItemCargoGlobal
Cocaine Package	UK3CB_Cocaine_Brick	ITEM	addItemCargoGlobal
Knapsack (Blue)	UK3CB_CPD_B_B_ASS_BLU	BACKPACK	addBackpackCargoGlobal
Beret Police [CPD] (Black)	UK3CB_CPD_B_H_Beret	ITEM	addItemCargoGlobal
M88 [CPD] (Grey)	UK3CB_CPD_B_U_CombatUniform_01_Grey	ITEM	addItemCargoGlobal
M88 [CPD] (Urban)	UK3CB_CPD_B_U_CombatUniform_01_Urban	ITEM	addItemCargoGlobal
Police Uniform [CPD]	UK3CB_CPD_B_U_Policeman_01	ITEM	addItemCargoGlobal
6B23 Vest Police Blue	UK3CB_CPD_B_V_6b23_ml_BLU	ITEM	addItemCargoGlobal
6B23 Vest Police Orel	UK3CB_CPD_B_V_6b23_ml_BLU_02	ITEM	addItemCargoGlobal
PASGT [CSAT] (Arid Hex)	UK3CB_CSAT_A_H_PASGT	ITEM	addItemCargoGlobal
PASGT [CSAT] (Arid Hex, Rhino)	UK3CB_CSAT_A_H_PASGT_RHINO	ITEM	addItemCargoGlobal
Assault Pack [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_B_ASS	BACKPACK	addBackpackCargoGlobal
Carryall Backpack [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_B_ENG	BACKPACK	addBackpackCargoGlobal
Field Pack [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_B_FIELDPACK	BACKPACK	addBackpackCargoGlobal
Radio Pack MR3000 [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_B_RadioBag	BACKPACK	addBackpackCargoGlobal
Kitbag [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_B_RIF	BACKPACK	addBackpackCargoGlobal
Tactical Backpack [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_B_TACPACK	BACKPACK	addBackpackCargoGlobal
UAV Bag [CSAT] (Tan / Arid Hex AR-2)	UK3CB_CSAT_A_O_B_UAV	BACKPACK	addBackpackCargoGlobal
UAV Bombs Bag [CSAT] (Tan / Arid Hex AL-6)	UK3CB_CSAT_A_O_B_UAV_Bombs	BACKPACK	addBackpackCargoGlobal
UAV Medical Bag [CSAT] (Tan / Arid Hex AL-6)	UK3CB_CSAT_A_O_B_UAV_Medical	BACKPACK	addBackpackCargoGlobal
UAV Utility Bag [CSAT] (Tan / Arid Hex AL-6)	UK3CB_CSAT_A_O_B_UAV_Utility	BACKPACK	addBackpackCargoGlobal
6B27M [CSAT] Arid Hex	UK3CB_CSAT_A_O_H_6b27m	ITEM	addItemCargoGlobal
6B27M [CSAT] Arid Green	UK3CB_CSAT_A_O_H_6b27m_Alt	ITEM	addItemCargoGlobal
6B27M [CSAT] Arid Hex (ESS)	UK3CB_CSAT_A_O_H_6b27m_ESS	ITEM	addItemCargoGlobal
6B27M [CSAT] Arid Green (ESS)	UK3CB_CSAT_A_O_H_6b27m_ESS_Alt	ITEM	addItemCargoGlobal
Bandanna [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_H_Bandanna	ITEM	addItemCargoGlobal
Bandanna Headset [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_H_Bandanna_HS	ITEM	addItemCargoGlobal
Boonie Hat [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_H_BoonieHat	ITEM	addItemCargoGlobal
Boonie Hat Headset Headset [CSAT] (Arid Hex) 	UK3CB_CSAT_A_O_H_BoonieHat_hs	ITEM	addItemCargoGlobal
Cap [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_H_Cap	ITEM	addItemCargoGlobal
Cap [CSAT] (Arid Hex, Headset)	UK3CB_CSAT_A_O_H_Cap_Radio	ITEM	addItemCargoGlobal
M1 Helmet Covered [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_H_M1_Covered	ITEM	addItemCargoGlobal
M1 Helmet Covered Band [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_H_M1_Covered_Band	ITEM	addItemCargoGlobal
Patrol Cap [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_H_Patrolcap	ITEM	addItemCargoGlobal
Military Cap [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_H_Patrolcap_Mic	ITEM	addItemCargoGlobal
SSh-68 [CSAT] Arid Green	UK3CB_CSAT_A_O_H_SSh68	ITEM	addItemCargoGlobal
SSh-68 [CSAT] Arid Hex	UK3CB_CSAT_A_O_H_SSh68_Covered	ITEM	addItemCargoGlobal
SSh-68 Medic [CSAT] Arid Hex	UK3CB_CSAT_A_O_H_SSh68_Covered_Medic	ITEM	addItemCargoGlobal
SSh-68 Medic [CSAT] Arid Green	UK3CB_CSAT_A_O_H_SSh68_Medic	ITEM	addItemCargoGlobal
CBRN Oversuit [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_U_CBRN_Oversuit	ITEM	addItemCargoGlobal
Combat Fatigues [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_U_CombatUniform	ITEM	addItemCargoGlobal
Combat Uniform [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_U_CombatUniform_02	ITEM	addItemCargoGlobal
Full Ghillie [CSAT] (Arid Hex / Arid)	UK3CB_CSAT_A_O_U_CombatUniform_Full_Ghillie_01	ITEM	addItemCargoGlobal
Full Ghillie [CSAT] (Arid Hex / Semi-Arid)	UK3CB_CSAT_A_O_U_CombatUniform_Full_Ghillie_02	ITEM	addItemCargoGlobal
Ghillie Suit [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_U_CombatUniform_Ghillie	ITEM	addItemCargoGlobal
Combat Fatigues [CSAT] (Arid Hex Rolled-up)	UK3CB_CSAT_A_O_U_CombatUniform_Shortsleeve	ITEM	addItemCargoGlobal
Combat Uniform [CSAT] (Arid Hex Rolled-up)	UK3CB_CSAT_A_O_U_CombatUniform_Shortsleeve_02	ITEM	addItemCargoGlobal
Heli Pilot Coveralls [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_U_H_Pilot	ITEM	addItemCargoGlobal
Jet Pilot Coveralls [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_U_J_Pilot	ITEM	addItemCargoGlobal
Combat Fatigues and Sweater [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_U_JumperUniform	ITEM	addItemCargoGlobal
Combat Fatigues Officer [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_U_Officer	ITEM	addItemCargoGlobal
Combat Fatigues [CSAT] (Desert Pattern)	UK3CB_CSAT_A_O_U_SF_CombatUniform	ITEM	addItemCargoGlobal
Combat Uniform [CSAT] (Desert Pattern)	UK3CB_CSAT_A_O_U_SF_CombatUniform_02	ITEM	addItemCargoGlobal
Ghillie Suit [CSAT] (Desert Pattern)	UK3CB_CSAT_A_O_U_SF_CombatUniform_Ghillie	ITEM	addItemCargoGlobal
Combat Fatigues [CSAT] (Desert Pattern Rolled-up)	UK3CB_CSAT_A_O_U_SF_CombatUniform_Shortsleeve	ITEM	addItemCargoGlobal
Combat Uniform [CSAT] (Desert Pattern Rolled-up)	UK3CB_CSAT_A_O_U_SF_CombatUniform_Shortsleeve_02	ITEM	addItemCargoGlobal
Combat Fatigues and Sweater [CSAT] (Brown / Desert Pattern)	UK3CB_CSAT_A_O_U_SF_JumperUniform	ITEM	addItemCargoGlobal
Tanker Coveralls [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_U_Tank_Uniform	ITEM	addItemCargoGlobal
Combat Fatigues Tank Top [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_U_Tanktop	ITEM	addItemCargoGlobal
Modular Carrier [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_V_Carrier_Rig	ITEM	addItemCargoGlobal
Modular Carrier Vest Compact [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_V_Carrier_Rig_Compact	ITEM	addItemCargoGlobal
Modular Carrier Vest CQB [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_V_Carrier_Rig_CQB	ITEM	addItemCargoGlobal
Modular Carrier Vest CQB [CSAT] (Arid Tan)	UK3CB_CSAT_A_O_V_Carrier_Rig_CQB_TAN	ITEM	addItemCargoGlobal
Modular Carrier Vest Crew [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_V_Carrier_Rig_Crew	ITEM	addItemCargoGlobal
Modular Carrier GL Rig [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_V_Carrier_Rig_Heavy	ITEM	addItemCargoGlobal
Modular Carrier GL Rig Medic [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_V_Carrier_Rig_Heavy_Med	ITEM	addItemCargoGlobal
Modular Carrier GL Rig Medic [CSAT] (Arid Tan)	UK3CB_CSAT_A_O_V_Carrier_Rig_Heavy_Med_Tan	ITEM	addItemCargoGlobal
Modular Carrier GL Rig [CSAT] (Arid Tan)	UK3CB_CSAT_A_O_V_Carrier_Rig_Heavy_Tan	ITEM	addItemCargoGlobal
Modular Carrier Lite [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_V_Carrier_Rig_Light	ITEM	addItemCargoGlobal
Modular Carrier Lite Medic [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_V_Carrier_Rig_Light_Med	ITEM	addItemCargoGlobal
Modular Carrier Lite Medic [CSAT] (Arid Tan)	UK3CB_CSAT_A_O_V_Carrier_Rig_Light_Med_Tan	ITEM	addItemCargoGlobal
Modular Carrier Lite [CSAT] (Arid Tan)	UK3CB_CSAT_A_O_V_Carrier_Rig_Light_Tan	ITEM	addItemCargoGlobal
Modular Carrier Vest Recon [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_V_Carrier_Rig_Recon	ITEM	addItemCargoGlobal
Modular Carrier Vest Recon [CSAT] (Arid Tan)	UK3CB_CSAT_A_O_V_Carrier_Rig_Recon_TAN	ITEM	addItemCargoGlobal
Modular Carrier Vest Tactical [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_V_Carrier_Rig_Tactical	ITEM	addItemCargoGlobal
Modular Carrier Vest Tactical [CSAT] (Arid Tan)	UK3CB_CSAT_A_O_V_Carrier_Rig_Tactical_TAN	ITEM	addItemCargoGlobal
Tactical Vest [CSAT] (Arid Hex)	UK3CB_CSAT_A_O_V_TacVest	ITEM	addItemCargoGlobal
Beret [CSAT] (Argana)	UK3CB_CSAT_ARG_H_Beret	ITEM	addItemCargoGlobal
PASGT [CSAT] (Brown Hex)	UK3CB_CSAT_B_H_PASGT	ITEM	addItemCargoGlobal
PASGT [CSAT] (Brown Hex, Rhino)	UK3CB_CSAT_B_H_PASGT_RHINO	ITEM	addItemCargoGlobal
Assault Pack [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_B_ASS	BACKPACK	addBackpackCargoGlobal
Carryall Backpack [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_B_ENG	BACKPACK	addBackpackCargoGlobal
Carryall Backpack [CSAT] (Brown)	UK3CB_CSAT_B_O_B_ENG_BRN	BACKPACK	addBackpackCargoGlobal
Field Pack [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_B_FIELDPACK	BACKPACK	addBackpackCargoGlobal
Radio Pack MR3000 [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_B_RadioBag	BACKPACK	addBackpackCargoGlobal
Kitbag [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_B_RIF	BACKPACK	addBackpackCargoGlobal
Tactical Backpack [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_B_TACPACK	BACKPACK	addBackpackCargoGlobal
UAV Bag [CSAT] (Brown / Brown Hex AR-2)	UK3CB_CSAT_B_O_B_UAV	BACKPACK	addBackpackCargoGlobal
UAV Bombs Bag [CSAT] (Brown / Brown Hex AL-6)	UK3CB_CSAT_B_O_B_UAV_Bombs	BACKPACK	addBackpackCargoGlobal
UAV Medical Bag [CSAT] (Brown / Brown Hex AL-6)	UK3CB_CSAT_B_O_B_UAV_Medical	BACKPACK	addBackpackCargoGlobal
UAV Utility Bag [CSAT] (Brown / Brown Hex AL-6)	UK3CB_CSAT_B_O_B_UAV_Utility	BACKPACK	addBackpackCargoGlobal
6B27M [CSAT] Brown Hex	UK3CB_CSAT_B_O_H_6b27m	ITEM	addItemCargoGlobal
6B27M [CSAT] Brown	UK3CB_CSAT_B_O_H_6b27m_Alt	ITEM	addItemCargoGlobal
6B27M [CSAT] Brown Hex (ESS)	UK3CB_CSAT_B_O_H_6b27m_ESS	ITEM	addItemCargoGlobal
6B27M [CSAT] Brown (ESS)	UK3CB_CSAT_B_O_H_6b27m_ESS_Alt	ITEM	addItemCargoGlobal
Bandanna [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_H_Bandanna	ITEM	addItemCargoGlobal
Bandanna Headset [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_H_Bandanna_HS	ITEM	addItemCargoGlobal
Boonie Hat [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_H_BoonieHat	ITEM	addItemCargoGlobal
Boonie Hat Headset [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_H_BoonieHat_hs	ITEM	addItemCargoGlobal
Cap [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_H_Cap	ITEM	addItemCargoGlobal
Cap [CSAT] (Brown Hex, Headset)	UK3CB_CSAT_B_O_H_Cap_Radio	ITEM	addItemCargoGlobal
M1 Helmet Covered [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_H_M1_Covered	ITEM	addItemCargoGlobal
M1 Helmet Covered Band [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_H_M1_Covered_Band	ITEM	addItemCargoGlobal
Patrol Cap [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_H_Patrolcap	ITEM	addItemCargoGlobal
Military Cap [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_H_Patrolcap_Mic	ITEM	addItemCargoGlobal
SSh-68 [CSAT] Brown Hex	UK3CB_CSAT_B_O_H_SSh68_Covered	ITEM	addItemCargoGlobal
SSh-68 Medic [CSAT] Brown Hex	UK3CB_CSAT_B_O_H_SSh68_Covered_Medic	ITEM	addItemCargoGlobal
CBRN Oversuit [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_U_CBRN_Oversuit	ITEM	addItemCargoGlobal
Combat Fatigues [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_U_CombatUniform	ITEM	addItemCargoGlobal
Combat Uniform [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_U_CombatUniform_02	ITEM	addItemCargoGlobal
Full Ghillie [CSAT] (Brown Hex / Arid)	UK3CB_CSAT_B_O_U_CombatUniform_Full_Ghillie_01	ITEM	addItemCargoGlobal
Full Ghillie [CSAT] (Brown Hex / Semi-Arid)	UK3CB_CSAT_B_O_U_CombatUniform_Full_Ghillie_02	ITEM	addItemCargoGlobal
Ghillie Suit [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_U_CombatUniform_Ghillie	ITEM	addItemCargoGlobal
Combat Fatigues [CSAT] (Brown Hex Rolled-up)	UK3CB_CSAT_B_O_U_CombatUniform_Shortsleeve	ITEM	addItemCargoGlobal
Combat Uniform [CSAT] (Brown Hex Rolled-up)	UK3CB_CSAT_B_O_U_CombatUniform_Shortsleeve_02	ITEM	addItemCargoGlobal
Heli Pilot Coveralls [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_U_H_Pilot	ITEM	addItemCargoGlobal
Jet Pilot Coveralls [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_U_J_Pilot	ITEM	addItemCargoGlobal
Combat Fatigues and Sweater [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_U_JumperUniform	ITEM	addItemCargoGlobal
Combat Fatigues Officer [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_U_Officer	ITEM	addItemCargoGlobal
Combat Fatigues [CSAT] (Digital Desert)	UK3CB_CSAT_B_O_U_SF_CombatUniform	ITEM	addItemCargoGlobal
Combat Uniform [CSAT] (Digital Desert)	UK3CB_CSAT_B_O_U_SF_CombatUniform_02	ITEM	addItemCargoGlobal
Ghillie Suit [CSAT] (Digital Desert)	UK3CB_CSAT_B_O_U_SF_CombatUniform_Ghillie	ITEM	addItemCargoGlobal
Combat Fatigues [CSAT] (Digital Desert Rolled-up)	UK3CB_CSAT_B_O_U_SF_CombatUniform_Shortsleeve	ITEM	addItemCargoGlobal
Combat Uniform [CSAT] (Digital Desert Rolled-up)	UK3CB_CSAT_B_O_U_SF_CombatUniform_Shortsleeve_02	ITEM	addItemCargoGlobal
Combat Fatigues and Sweater [CSAT] (Brown / Digital Desert)	UK3CB_CSAT_B_O_U_SF_JumperUniform	ITEM	addItemCargoGlobal
Tanker Coveralls [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_U_Tank_Uniform	ITEM	addItemCargoGlobal
Combat Fatigues Tank Top [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_U_Tanktop	ITEM	addItemCargoGlobal
Modular Carrier [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_V_Carrier_Rig	ITEM	addItemCargoGlobal
Modular Carrier Vest Compact [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_V_Carrier_Rig_Compact	ITEM	addItemCargoGlobal
Modular Carrier Vest CQB [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_V_Carrier_Rig_CQB	ITEM	addItemCargoGlobal
Modular Carrier Vest CQB [CSAT] (Brown Tan)	UK3CB_CSAT_B_O_V_Carrier_Rig_CQB_TAN	ITEM	addItemCargoGlobal
Modular Carrier Vest Crew [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_V_Carrier_Rig_Crew	ITEM	addItemCargoGlobal
Modular Carrier GL Rig [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_V_Carrier_Rig_Heavy	ITEM	addItemCargoGlobal
Modular Carrier GL Rig Medic [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_V_Carrier_Rig_Heavy_Med	ITEM	addItemCargoGlobal
Modular Carrier GL Rig Medic [CSAT] (Brown Tan)	UK3CB_CSAT_B_O_V_Carrier_Rig_Heavy_Med_Tan	ITEM	addItemCargoGlobal
Modular Carrier GL Rig [CSAT] (Brown Tan)	UK3CB_CSAT_B_O_V_Carrier_Rig_Heavy_Tan	ITEM	addItemCargoGlobal
Modular Carrier Lite [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_V_Carrier_Rig_Light	ITEM	addItemCargoGlobal
Modular Carrier Lite Medic [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_V_Carrier_Rig_Light_Med	ITEM	addItemCargoGlobal
Modular Carrier Lite Medic [CSAT] (Brown Tan)	UK3CB_CSAT_B_O_V_Carrier_Rig_Light_Med_Tan	ITEM	addItemCargoGlobal
Modular Carrier Lite [CSAT] (Brown Tan)	UK3CB_CSAT_B_O_V_Carrier_Rig_Light_Tan	ITEM	addItemCargoGlobal
Modular Carrier Vest Recon [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_V_Carrier_Rig_Recon	ITEM	addItemCargoGlobal
Modular Carrier Vest Recon [CSAT] (Brown Tan)	UK3CB_CSAT_B_O_V_Carrier_Rig_Recon_TAN	ITEM	addItemCargoGlobal
Modular Carrier Vest Tactical [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_V_Carrier_Rig_Tactical	ITEM	addItemCargoGlobal
Modular Carrier Vest Tactical [CSAT] (Brown Tan)	UK3CB_CSAT_B_O_V_Carrier_Rig_Tactical_TAN	ITEM	addItemCargoGlobal
Tactical Vest [CSAT] (Brown Hex)	UK3CB_CSAT_B_O_V_TacVest	ITEM	addItemCargoGlobal
Beret [CSAT] (Belarus)	UK3CB_CSAT_BEL_H_Beret	ITEM	addItemCargoGlobal
Beret [CSAT] (China)	UK3CB_CSAT_CHI_H_Beret	ITEM	addItemCargoGlobal
PASGT [CSAT] (Grey Hex)	UK3CB_CSAT_F_H_PASGT	ITEM	addItemCargoGlobal
PASGT [CSAT] (Grey Hex, Rhino)	UK3CB_CSAT_F_H_PASGT_RHINO	ITEM	addItemCargoGlobal
Assault Pack [CSAT] (Grey Hex)	UK3CB_CSAT_F_O_B_ASS	BACKPACK	addBackpackCargoGlobal
Assault Pack [CSAT] (Iranian UCP)	UK3CB_CSAT_F_O_B_ASS_UCP	BACKPACK	addBackpackCargoGlobal
Carryall Backpack [CSAT] (Grey Hex)	UK3CB_CSAT_F_O_B_ENG	BACKPACK	addBackpackCargoGlobal
Carryall Backpack [CSAT] (Iranian UCP)	UK3CB_CSAT_F_O_B_ENG_UCP	BACKPACK	addBackpackCargoGlobal
Field Pack [CSAT] (Grey Hex)	UK3CB_CSAT_F_O_B_FIELDPACK	BACKPACK	addBackpackCargoGlobal
Field Pack [CSAT] (Iranian UCP)	UK3CB_CSAT_F_O_B_FIELDPACK_UCP	BACKPACK	addBackpackCargoGlobal
Radio Pack MR3000 [CSAT] (Grey Hex)	UK3CB_CSAT_F_O_B_RadioBag	BACKPACK	addBackpackCargoGlobal
Radio Pack MR3000 [CSAT] (Iranian UCP)	UK3CB_CSAT_F_O_B_RadioBag_UCP	BACKPACK	addBackpackCargoGlobal
Kitbag [CSAT] (Grey Hex)	UK3CB_CSAT_F_O_B_RIF	BACKPACK	addBackpackCargoGlobal
Kitbag [CSAT] (Iranian UCP)	UK3CB_CSAT_F_O_B_RIF_UCP	BACKPACK	addBackpackCargoGlobal
Tactical Backpack [CSAT] (Grey Hex)	UK3CB_CSAT_F_O_B_TACPACK	BACKPACK	addBackpackCargoGlobal
Tactical Backpack [CSAT] (Iranian UCP)	UK3CB_CSAT_F_O_B_TACPACK_UCP	BACKPACK	addBackpackCargoGlobal
UAV Bag [CSAT] (Grey / Grey Hex AR-2)	UK3CB_CSAT_F_O_B_UAV	BACKPACK	addBackpackCargoGlobal
UAV Bombs Bag [CSAT] (Grey / Grey Hex AL-6)	UK3CB_CSAT_F_O_B_UAV_Bombs	BACKPACK	addBackpackCargoGlobal
UAV Medical Bag [CSAT] (Grey / Grey Hex AL-6)	UK3CB_CSAT_F_O_B_UAV_Medical	BACKPACK	addBackpackCargoGlobal
UAV Utility Bag [CSAT] (Grey / Grey Hex AL-6)	UK3CB_CSAT_F_O_B_UAV_Utility	BACKPACK	addBackpackCargoGlobal
6B27M [CSAT] Grey Hex	UK3CB_CSAT_F_O_H_6b27m	ITEM	addItemCargoGlobal
6B27M [CSAT] Grey	UK3CB_CSAT_F_O_H_6b27m_Alt	ITEM	addItemCargoGlobal
6B27M [CSAT] Grey Hex (ESS)	UK3CB_CSAT_F_O_H_6b27m_ESS	ITEM	addItemCargoGlobal
6B27M [CSAT] Grey (ESS)	UK3CB_CSAT_F_O_H_6b27m_ESS_Alt	ITEM	addItemCargoGlobal
Bandanna [CSAT] (Grey Hex)	UK3CB_CSAT_F_O_H_Bandanna	ITEM	addItemCargoGlobal
Bandanna Headset [CSAT] (Grey Hex)	UK3CB_CSAT_F_O_H_Bandanna_HS	ITEM	addItemCargoGlobal
Bandanna Headset [CSAT] (Iranian UCP)	UK3CB_CSAT_F_O_H_Bandanna_HS_UCP	ITEM	addItemCargoGlobal
Bandanna [CSAT] (Iranian UCP)	UK3CB_CSAT_F_O_H_Bandanna_UCP	ITEM	addItemCargoGlobal
Boonie Hat [CSAT] (Grey Hex)	UK3CB_CSAT_F_O_H_BoonieHat	ITEM	addItemCargoGlobal
Boonie Hat Headset [CSAT] (Grey Hex)	UK3CB_CSAT_F_O_H_BoonieHat_hs	ITEM	addItemCargoGlobal
Boonie Hat Headset [CSAT] (Iranian UCP)	UK3CB_CSAT_F_O_H_BoonieHat_hs_UCP	ITEM	addItemCargoGlobal
Boonie Hat [CSAT] (Iranian UCP)	UK3CB_CSAT_F_O_H_BoonieHat_UCP	ITEM	addItemCargoGlobal
Cap [CSAT] (Grey Hex)	UK3CB_CSAT_F_O_H_Cap	ITEM	addItemCargoGlobal
Cap [CSAT] (Grey Hex, Headset)	UK3CB_CSAT_F_O_H_Cap_Radio	ITEM	addItemCargoGlobal
M1 Helmet Covered [CSAT] (Grey Hex)	UK3CB_CSAT_F_O_H_M1_Covered	ITEM	addItemCargoGlobal
M1 Helmet Covered Band [CSAT] (Grey Hex)	UK3CB_CSAT_F_O_H_M1_Covered_Band	ITEM	addItemCargoGlobal
Patrol Cap [CSAT] (Grey Hex)	UK3CB_CSAT_F_O_H_Patrolcap	ITEM	addItemCargoGlobal
Military Cap [CSAT] (Grey Hex)	UK3CB_CSAT_F_O_H_Patrolcap_Mic	ITEM	addItemCargoGlobal
SSh-68 [CSAT] Grey Hex	UK3CB_CSAT_F_O_H_SSh68_Covered	ITEM	addItemCargoGlobal
SSh-68 Medic [CSAT] Grey Hex	UK3CB_CSAT_F_O_H_SSh68_Covered_Medic	ITEM	addItemCargoGlobal
CBRN Oversuit [CSAT] (Grey Hex)	UK3CB_CSAT_F_O_U_CBRN_Oversuit	ITEM	addItemCargoGlobal
Combat Fatigues [CSAT] (Grey Hex)	UK3CB_CSAT_F_O_U_CombatUniform	ITEM	addItemCargoGlobal
